cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Start to select 5439 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [=============================>...................................] 11/22   Step: 988ms | Tot: 10s22ms | Loss: 0.269 | Acc: 90.980% (2562/2816)              
 [================================>................................] 12/22   Step: 969ms | Tot: 10s992ms | Loss: 0.267 | Acc: 91.113% (2799/3072)              
 [===================================>.............................] 13/22   Step: 973ms | Tot: 11s966ms | Loss: 0.270 | Acc: 91.046% (3030/3328)              
 [======================================>..........................] 14/22   Step: 1s82ms | Tot: 13s48ms | Loss: 0.274 | Acc: 90.792% (3254/3584)              
 [=========================================>.......................] 15/22   Step: 982ms | Tot: 14s30ms | Loss: 0.274 | Acc: 90.625% (3480/3840)              
 [============================================>....................] 16/22   Step: 978ms | Tot: 15s8ms | Loss: 0.269 | Acc: 90.869% (3722/4096)              
 [===============================================>.................] 17/22   Step: 967ms | Tot: 15s976ms | Loss: 0.272 | Acc: 90.763% (3950/4352)              
 [==================================================>..............] 18/22   Step: 889ms | Tot: 16s865ms | Loss: 0.271 | Acc: 90.755% (4182/4608)              
 [=====================================================>...........] 19/22   Step: 990ms | Tot: 17s856ms | Loss: 0.271 | Acc: 90.769% (4415/4864)              
 [========================================================>........] 20/22   Step: 868ms | Tot: 18s724ms | Loss: 0.268 | Acc: 90.801% (4649/5120)              
 [===========================================================>.....] 21/22   Step: 863ms | Tot: 19s587ms | Loss: 0.268 | Acc: 90.811% (4882/5376)              
 [==============================================================>..] 22/22   Step: 865ms | Tot: 20s453ms | Loss: 0.270 | Acc: 90.789% (4938/5439)
 [>................................................................] 1/40   Step: 1s334ms | Tot: 0ms | Loss: 0.518 | Acc: 86.328% (221/256)              
 [=>...............................................................] 2/40   Step: 412ms | Tot: 412ms | Loss: 0.561 | Acc: 84.570% (433/512)              
 [===>.............................................................] 3/40   Step: 419ms | Tot: 831ms | Loss: 0.548 | Acc: 84.245% (647/768)              
 [====>............................................................] 4/40   Step: 414ms | Tot: 1s246ms | Loss: 0.554 | Acc: 84.082% (861/1024)              
 [======>..........................................................] 5/40   Step: 412ms | Tot: 1s658ms | Loss: 0.517 | Acc: 85.000% (1088/1280)              
 [========>........................................................] 6/40   Step: 414ms | Tot: 2s73ms | Loss: 0.544 | Acc: 83.984% (1290/1536)              
 [=========>.......................................................] 7/40   Step: 527ms | Tot: 2s601ms | Loss: 0.537 | Acc: 84.152% (1508/1792)              
