cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the im wcl selected dataset.
------------------ Start to select subsets ------------------
Select 6 percent samples
Select 24000 samples
Load selected sample idx
Selected 24000 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/94   Step: 31s535ms | Tot: 0ms | Loss: 0.077 | Acc: 96.094% (246/256)              
 [>................................................................] 2/94   Step: 2s58ms | Tot: 2s58ms | Loss: 0.072 | Acc: 96.875% (496/512)              
 [=>...............................................................] 3/94   Step: 967ms | Tot: 3s25ms | Loss: 0.078 | Acc: 97.005% (745/768)              
 [==>..............................................................] 4/94   Step: 1s118ms | Tot: 4s144ms | Loss: 0.075 | Acc: 97.363% (997/1024)              
 [==>..............................................................] 5/94   Step: 957ms | Tot: 5s101ms | Loss: 0.074 | Acc: 97.344% (1246/1280)              
 [===>.............................................................] 6/94   Step: 954ms | Tot: 6s56ms | Loss: 0.083 | Acc: 96.940% (1489/1536)              
 [====>............................................................] 7/94   Step: 953ms | Tot: 7s9ms | Loss: 0.083 | Acc: 97.042% (1739/1792)              
 [====>............................................................] 8/94   Step: 951ms | Tot: 7s961ms | Loss: 0.082 | Acc: 97.266% (1992/2048)              
 [=====>...........................................................] 9/94   Step: 1s62ms | Tot: 9s24ms | Loss: 0.082 | Acc: 97.352% (2243/2304)              
 [======>..........................................................] 10/94   Step: 955ms | Tot: 9s979ms | Loss: 0.082 | Acc: 97.305% (2491/2560)              
 [======>..........................................................] 11/94   Step: 953ms | Tot: 10s933ms | Loss: 0.081 | Acc: 97.337% (2741/2816)              
 [=======>.........................................................] 12/94   Step: 995ms | Tot: 11s928ms | Loss: 0.085 | Acc: 97.135% (2984/3072)              
 [========>........................................................] 13/94   Step: 1s65ms | Tot: 12s993ms | Loss: 0.082 | Acc: 97.266% (3237/3328)              
 [========>........................................................] 14/94   Step: 952ms | Tot: 13s946ms | Loss: 0.086 | Acc: 97.182% (3483/3584)              
 [=========>.......................................................] 15/94   Step: 953ms | Tot: 14s900ms | Loss: 0.085 | Acc: 97.188% (3732/3840)              
 [==========>......................................................] 16/94   Step: 960ms | Tot: 15s860ms | Loss: 0.082 | Acc: 97.314% (3986/4096)              
 [======================>..........................................] 33/94   Step: 949ms | Tot: 31s551ms | Loss: 0.022 | Acc: 99.444% (8401/8448)              
 [======================>..........................................] 34/94   Step: 1s58ms | Tot: 32s609ms | Loss: 0.022 | Acc: 99.449% (8656/8704)              
 [=======================>.........................................] 35/94   Step: 953ms | Tot: 33s562ms | Loss: 0.022 | Acc: 99.464% (8912/8960)              
 [========================>........................................] 36/94   Step: 952ms | Tot: 34s514ms | Loss: 0.022 | Acc: 99.457% (9166/9216)              
 [========================>........................................] 37/94   Step: 948ms | Tot: 35s463ms | Loss: 0.022 | Acc: 99.462% (9421/9472)              
 [=========================>.......................................] 38/94   Step: 1s58ms | Tot: 36s522ms | Loss: 0.022 | Acc: 99.465% (9676/9728)              
 [==========================>......................................] 39/94   Step: 954ms | Tot: 37s476ms | Loss: 0.022 | Acc: 99.459% (9930/9984)              
 [==========================>......................................] 40/94   Step: 953ms | Tot: 38s430ms | Loss: 0.022 | Acc: 99.453% (10184/10240)              
 [===========================>.....................................] 41/94   Step: 981ms | Tot: 39s412ms | Loss: 0.022 | Acc: 99.457% (10439/10496)              
 [============================>....................................] 42/94   Step: 952ms | Tot: 40s364ms | Loss: 0.022 | Acc: 99.470% (10695/10752)              
 [=============================>...................................] 43/94   Step: 1s61ms | Tot: 41s425ms | Loss: 0.022 | Acc: 99.464% (10949/11008)              
 [=============================>...................................] 44/94   Step: 952ms | Tot: 42s378ms | Loss: 0.022 | Acc: 99.458% (11203/11264)              
 [==============================>..................................] 45/94   Step: 950ms | Tot: 43s328ms | Loss: 0.022 | Acc: 99.462% (11458/11520)              
 [===============================>.................................] 46/94   Step: 949ms | Tot: 44s278ms | Loss: 0.022 | Acc: 99.465% (11713/11776)              
 [===============================>.................................] 47/94   Step: 961ms | Tot: 45s240ms | Loss: 0.022 | Acc: 99.468% (11968/12032)              
 [================================>................................] 48/94   Step: 1s58ms | Tot: 46s298ms | Loss: 0.022 | Acc: 99.463% (12222/12288)              
 [=================================>...............................] 49/94   Step: 951ms | Tot: 47s249ms | Loss: 0.022 | Acc: 99.458% (12476/12544)              
 [=================================>...............................] 50/94   Step: 952ms | Tot: 48s202ms | Loss: 0.022 | Acc: 99.469% (12732/12800)              
 [==================================>..............................] 51/94   Step: 1s2ms | Tot: 49s204ms | Loss: 0.022 | Acc: 99.472% (12987/13056)              
 [===================================>.............................] 52/94   Step: 955ms | Tot: 50s159ms | Loss: 0.022 | Acc: 99.474% (13242/13312)              
 [===================================>.............................] 53/94   Step: 1s63ms | Tot: 51s223ms | Loss: 0.022 | Acc: 99.477% (13497/13568)              
 [====================================>............................] 54/94   Step: 949ms | Tot: 52s172ms | Loss: 0.022 | Acc: 99.472% (13751/13824)              
 [=====================================>...........................] 55/94   Step: 950ms | Tot: 53s123ms | Loss: 0.022 | Acc: 99.474% (14006/14080)              
 [======================================>..........................] 56/94   Step: 949ms | Tot: 54s73ms | Loss: 0.022 | Acc: 99.477% (14261/14336)              
 [======================================>..........................] 57/94   Step: 949ms | Tot: 55s22ms | Loss: 0.022 | Acc: 99.472% (14515/14592)              
 [=======================================>.........................] 58/94   Step: 1s56ms | Tot: 56s79ms | Loss: 0.022 | Acc: 99.481% (14771/14848)              
 [========================================>........................] 59/94   Step: 948ms | Tot: 57s28ms | Loss: 0.022 | Acc: 99.477% (15025/15104)              
 [========================================>........................] 60/94   Step: 950ms | Tot: 57s978ms | Loss: 0.022 | Acc: 99.479% (15280/15360)              
 [=========================================>.......................] 61/94   Step: 990ms | Tot: 58s969ms | Loss: 0.022 | Acc: 99.475% (15534/15616)              
 [==========================================>......................] 62/94   Step: 1s77ms | Tot: 1m46ms | Loss: 0.022 | Acc: 99.464% (15787/15872)              
 [==========================================>......................] 63/94   Step: 953ms | Tot: 1m999ms | Loss: 0.022 | Acc: 99.467% (16042/16128)              
 [===========================================>.....................] 64/94   Step: 948ms | Tot: 1m1s | Loss: 0.022 | Acc: 99.475% (16298/16384)              
 [============================================>....................] 65/94   Step: 950ms | Tot: 1m2s | Loss: 0.022 | Acc: 99.477% (16553/16640)              
 [============================================>....................] 66/94   Step: 949ms | Tot: 1m3s | Loss: 0.022 | Acc: 99.479% (16808/16896)              
 [=============================================>...................] 67/94   Step: 1s74ms | Tot: 1m4s | Loss: 0.022 | Acc: 99.464% (17060/17152)              
 [==============================================>..................] 68/94   Step: 951ms | Tot: 1m5s | Loss: 0.022 | Acc: 99.454% (17313/17408)              
 [===============================================>.................] 69/94   Step: 950ms | Tot: 1m6s | Loss: 0.022 | Acc: 99.462% (17569/17664)              
 [===============================================>.................] 70/94   Step: 951ms | Tot: 1m7s | Loss: 0.022 | Acc: 99.464% (17824/17920)              
 [================================================>................] 71/94   Step: 966ms | Tot: 1m8s | Loss: 0.022 | Acc: 99.461% (18078/18176)              
 [=================================================>...............] 72/94   Step: 1s79ms | Tot: 1m9s | Loss: 0.022 | Acc: 99.468% (18334/18432)              
 [=================================================>...............] 73/94   Step: 952ms | Tot: 1m10s | Loss: 0.022 | Acc: 99.476% (18590/18688)              
